user_id,post_id,interaction,topic,text,label
user_2,post_917,view,news,Particularly source citizen issue unit say each positive culture east professional force recognize year second.,0
user_2,post_930,like,travel,Lose fly sea explain reality owner company us appear campaign commercial win standard pull range.,1
user_2,post_931,like,news,He keep evidence hand where mention plant.,1
user_2,post_933,like,food,Most turn democratic figure gas where score difficult clear.,1
user_2,post_962,like,travel,Save bank maintain college voice country respond red top hundred.,1
user_2,post_963,like,news,Often only loss write state break increase property peace within key sometimes above may skill.,1
user_2,post_965,view,gaming,Board child company time purpose home child recognize.,0
user_2,post_966,like,news,Like price go look writer support morning lead interview bill forward against.,1
user_2,post_968,like,news,Thing bit wife be ready voice paper will important artist radio visit type.,1
user_2,post_970,like,news,City high admit let make from during resource bank north way star choose all town course.,1
user_2,post_992,view,fashion,Art player popular memory finish particular support happy two.,0
user_2,post_999,like,travel,Agency network theory property population special its fund build and course.,1
user_3,post_55,like,travel,Kid respond service age less produce enough bad voice human age.,1
user_3,post_57,like,travel,Minute work adult them her feeling career avoid no public rich home manage.,1
user_3,post_88,like,travel,Range understand author box enter ten goal to item.,1
user_3,post_99,view,fashion,Before job its return child stock amount doctor between race.,0
user_3,post_104,view,fashion,Enter economy offer no necessary bed discover now both edge continue war expert provide indeed office.,0
user_3,post_134,like,travel,Hit else available personal individual body wonder fine important test rest marriage great bill section position.,1
user_3,post_148,like,travel,National stop administration with player school method hot positive season response wait particularly learn stay.,1
user_3,post_149,view,fashion,Newspaper put consumer run measure everything free huge father key.,0
user_3,post_160,view,news,Arm should history big their something south ten use.,0
user_3,post_167,view,news,Computer have girl important improve her difference specific dinner enjoy sit popular specific.,0
user_3,post_177,like,travel,Oil or outside entire wrong kind them crime later.,1
user_3,post_187,like,travel,Time miss thing wife strong believe capital us who behind simply build.,1
user_3,post_202,view,food,None pick couple pretty north show word teach produce themselves step point thank let allow significant.,0
user_3,post_207,like,travel,Nor history term morning part good fear their.,1
user_3,post_210,view,gaming,American base player with high reality follow four model tend.,0
user_3,post_214,like,travel,Ok kind sign coach present environment one.,1
user_3,post_231,view,tech,Effort little claim pretty provide and lawyer.,0
user_3,post_251,view,news,Expert couple author edge set something its institution bank bed.,0
user_3,post_265,view,travel,Teach customer nice understand economic bag woman determine their.,0
user_3,post_267,view,gaming,Society walk everyone approach perhaps example hotel out.,0
user_3,post_273,like,travel,Foot science minute own talk music or.,1
user_3,post_278,view,gaming,Near to face color interview three machine peace.,0
user_3,post_288,view,news,Or customer situation card concern serious throughout result occur.,0
user_3,post_302,view,fitness,Professor consumer everything friend available let find I.,0
user_3,post_339,like,travel,Pass teach alone usually camera debate total sure a American direction represent stand prevent.,1
user_3,post_346,view,news,Family name perform three education upon public within above skill question purpose.,0
user_3,post_368,view,fitness,Church respond still power head job per blood husband.,0
user_3,post_380,view,gaming,Energy structure current live investment either age must assume report foreign business.,0
user_3,post_386,like,travel,Store whom how care left establish me would increase cell.,1
user_3,post_394,like,travel,Memory wife as wonder answer computer allow consumer budget without.,1
user_3,post_408,view,tech,Use past the power society high defense song cultural prove attack yard style available.,0
user_3,post_426,view,gaming,Special generation including gun increase environment wonder place growth main traditional fish foreign.,0
user_3,post_429,view,travel,Feel perform put music alone weight send.,0
user_3,post_435,view,travel,Far box management evidence five future party expert only time arm affect church.,0
user_3,post_454,like,travel,Seven key maybe pay else walk environmental.,1
user_3,post_458,view,food,Those hospital know member suggest style evening marriage argue never.,0
user_3,post_475,like,travel,Leg before to however house important six subject yourself street rate heavy style partner agree.,1
